,driver,midrace_pos,high_pos,low_pos,avg_pos,pass_dif,GF_Passes,GF_Passed,quality_passes,quality_pass_pct,fast_lap,top15_laps,top15_lap_pct,laps_led,LL_pct,total_laps,driver_rating,race_num,year,start,finish,laps,pos_dif,finishpoints,DFS,DfsRank
5375,B.J. McLeod,32,7,36,30,-28,61,89,0,0.0,2,7,6.0,0,0.0,117,37.1,31,2021,32,30,117,2,12,14.9,26
5376,Ryan Preece,33,3,36,23,42,313,271,66,21.1,5,19,16.4,0,0.0,116,58.6,31,2021,27,32,116,-5,9,6.25,31
5377,James Davison,37,34,40,38,-2,13,15,0,0.0,2,0,0.0,0,0.0,116,29.6,31,2021,39,34,116,5,7,12.9,28
5378,William Byron,12,1,31,16,-11,343,354,158,46.1,3,70,60.9,0,0.0,115,64.3,31,2021,10,36,115,-26,5,-19.65,36
5379,Alex Bowman,8,1,28,17,11,289,278,171,59.2,1,61,62.9,1,1.0,97,74.3,31,2021,11,38,97,-27,3,-23.3,38
5380,Justin Allgaier,40,5,40,30,12,227,215,70,30.8,1,20,36.4,0,0.0,55,44.5,31,2021,33,40,55,-7,1,-5.55,33
5381,Kyle Larson,31,1,37,11,77,116,39,39,33.6,16,77,70.6,8,7.3,109,117.6,32,2021,10,1,109,9,45,63.2,2
5382,Chris Buescher,8,1,34,11,-2,72,74,34,47.2,2,77,70.6,1,0.9,109,104.9,32,2021,16,3,109,13,41,55.15,4
5383,Denny Hamlin,3,1,29,6,-8,51,59,28,54.9,12,103,94.5,25,22.9,109,121.1,32,2021,1,5,109,-4,39,46.65,6
5384,Joey Logano,19,1,35,12,44,77,33,26,33.8,2,74,67.9,4,3.7,109,93.5,32,2021,3,7,109,-4,37,34.9,12
5385,Ryan Blaney,24,1,26,9,41,82,41,42,51.2,1,93,85.3,10,9.2,109,103.1,32,2021,6,9,109,-3,35,34.95,11
5386,William Byron,1,1,23,5,-13,67,80,38,56.7,9,106,97.2,30,27.5,109,124.2,32,2021,11,11,109,0,32,43.55,7
5387,Daniel Suarez,4,3,39,13,-13,69,82,22,31.9,0,80,73.4,0,0.0,109,82.7,32,2021,25,13,109,12,30,42.0,8
5388,Austin Dillon,2,2,32,9,-15,60,75,30,50.0,1,100,91.7,0,0.0,109,102.4,32,2021,14,15,109,-1,28,27.45,18
5389,Erik Jones,27,6,37,18,14,108,94,16,14.8,0,44,40.4,0,0.0,109,72.2,32,2021,17,17,109,0,26,26.0,19
5390,Ryan Preece,15,5,38,24,-13,99,112,10,10.1,0,11,10.1,0,0.0,109,54.0,32,2021,31,19,109,12,24,36.0,10
5391,"Ricky Stenhouse, Jr.",30,8,36,22,31,114,83,16,14.0,0,20,18.3,0,0.0,109,54.8,32,2021,18,21,109,-3,21,18.0,23
5392,Ross Chastain,11,9,37,20,-36,91,127,11,12.1,0,40,36.7,0,0.0,109,59.5,32,2021,27,23,109,4,19,23.0,21
5393,Kurt Busch,7,1,26,12,-24,70,94,30,42.9,0,75,68.8,2,1.8,109,77.7,32,2021,13,25,109,-12,17,5.5,29
5394,Joey Hand,28,12,39,29,-23,98,121,1,1.0,0,1,0.9,0,0.0,109,42.3,32,2021,36,27,109,9,15,24.0,20
5395,"Martin Truex, Jr.",22,3,34,18,14,102,88,17,16.7,0,39,35.8,0,0.0,109,61.7,32,2021,5,29,109,-24,13,-11.0,34
5396,Scott Heckert,26,17,37,32,-2,72,74,0,0.0,0,0,0.0,0,0.0,109,33.0,32,2021,35,31,109,4,10,14.0,26
5397,Kevin Harvick,16,2,28,12,7,73,66,38,52.1,1,85,86.7,0,0.0,98,83.3,32,2021,7,33,98,-26,8,-17.55,36
5398,Corey LaJoie,9,1,34,20,2,99,97,13,13.1,0,42,45.2,0,0.0,93,56.2,32,2021,26,35,93,-9,6,-3.0,33
5399,Justin Haley,35,10,39,32,-1,68,69,1,1.5,0,3,4.5,0,0.0,66,33.7,32,2021,38,37,66,1,4,5.0,30
5400,Ryan Newman,39,14,37,37,2,32,30,1,3.1,0,1,5.3,0,0.0,19,30.8,32,2021,24,39,19,-15,2,-13.0,35
5401,Tyler Reddick,6,2,38,10,1,89,88,40,44.9,13,84,77.1,0,0.0,109,120.2,32,2021,29,2,109,27,42,74.85,1
5402,Kyle Busch,21,1,26,10,15,78,63,29,37.2,8,78,71.6,22,20.2,109,108.8,32,2021,9,4,109,5,40,54.1,5
5403,Matt DiBenedetto,10,2,38,17,-14,102,116,17,16.7,0,51,46.8,0,0.0,109,84.7,32,2021,30,6,109,24,38,62.0,3
5404,Christopher Bell,12,4,30,16,-45,101,146,32,31.7,0,48,44.0,0,0.0,109,82.7,32,2021,4,8,109,-4,36,32.0,13
5405,Alex Bowman,34,3,37,16,64,107,43,31,29.0,1,60,55.0,0,0.0,109,78.9,32,2021,12,10,109,2,34,36.45,9
5406,Chase Elliott,18,1,37,17,47,95,48,31,32.6,9,55,50.5,2,1.8,109,82.3,32,2021,8,12,109,-4,31,31.55,14
5407,Bubba Wallace,23,7,38,23,-22,96,118,10,10.4,0,15,13.8,0,0.0,109,57.8,32,2021,15,14,109,1,29,30.0,17
5408,Michael McDowell,32,3,37,19,-13,87,100,8,9.2,1,32,29.4,0,0.0,109,66.9,32,2021,19,16,109,3,27,30.45,16
5409,Cole Custer,17,7,38,21,-45,85,130,9,10.6,2,24,22.0,0,0.0,109,59.8,32,2021,23,18,109,5,25,30.9,15
5410,Brad Keselowski,25,2,39,19,-10,90,100,9,10.0,0,26,23.9,0,0.0,109,67.5,32,2021,2,20,109,-18,23,5.0,30
5411,Chase Briscoe,13,10,38,22,-17,110,127,12,10.9,0,18,16.5,0,0.0,109,59.8,32,2021,22,22,109,0,20,20.0,22
5412,Aric Almirola,14,9,39,22,-36,90,126,7,7.8,0,26,23.9,0,0.0,109,51.3,32,2021,21,24,109,-3,18,15.0,25
5413,Anthony Alfredo,20,3,39,27,-28,90,118,5,5.6,0,5,4.6,0,0.0,109,45.5,32,2021,20,26,109,-6,16,10.0,27
5414,Josh Bilicki,29,12,38,29,15,106,91,3,2.8,0,2,1.8,0,0.0,109,42.0,32,2021,37,28,109,9,14,23.0,21
5415,Quin Houff,36,21,37,33,-10,55,65,0,0.0,0,0,0.0,0,0.0,109,33.2,32,2021,28,30,109,-2,12,10.0,27
5416,Timmy Hill,37,25,39,35,12,36,24,0,0.0,0,0,0.0,0,0.0,108,27.3,32,2021,39,32,108,7,9,16.0,24
5417,Garrett Smithley,38,20,39,36,4,24,20,0,0.0,0,0,0.0,0,0.0,96,28.0,32,2021,34,34,96,0,7,7.0,28
5418,Cody Ware,33,15,37,32,2,79,77,1,1.3,0,0,0.0,0,0.0,90,32.0,32,2021,32,36,90,-4,5,1.0,31
5419,A.J. Allmendinger,5,1,36,24,-5,57,62,20,35.1,3,40,70.2,5,8.8,57,70.4,32,2021,33,38,57,-5,3,0.6,32
5420,Kyle Larson,1,1,16,2,5,34,29,32,94.1,104,334,100.0,256,76.6,334,150.0,33,2021,1,1,334,0,45,155.8,1
5421,Christopher Bell,11,2,20,12,-1,70,71,55,78.6,3,314,94.0,0,0.0,334,92.2,33,2021,11,3,334,8,41,50.35,4
5422,Kevin Harvick,9,2,31,9,-1,93,94,82,88.2,14,294,88.0,0,0.0,334,101.1,33,2021,24,5,334,19,39,64.3,3
5423,Chase Elliott,14,2,24,10,9,97,88,70,72.2,5,302,90.4,0,0.0,334,95.0,33,2021,6,7,334,-1,37,38.25,12
5424,Tyler Reddick,13,2,17,6,-8,65,73,60,92.3,20,332,99.4,0,0.0,334,109.5,33,2021,9,9,334,0,35,44.0,7
5425,Denny Hamlin,5,1,16,8,0,73,73,69,94.5,1,331,99.1,2,0.6,334,101.9,33,2021,2,11,334,-9,32,23.95,23
5426,Matt DiBenedetto,19,2,22,14,-17,64,81,33,51.6,0,173,51.8,0,0.0,334,81.0,33,2021,13,13,334,0,30,30.0,18
5427,Chase Briscoe,10,5,32,14,16,71,55,49,69.0,0,202,60.5,0,0.0,334,77.7,33,2021,26,15,334,11,28,39.0,11
5428,Michael McDowell,16,10,27,19,-2,56,58,9,16.1,0,27,8.1,0,0.0,332,65.8,33,2021,16,17,332,-1,26,25.0,22
5429,Cole Custer,22,12,27,22,-2,32,34,11,34.4,1,10,3.0,0,0.0,330,61.4,33,2021,20,19,330,1,24,25.45,21
5430,Chris Buescher,17,4,27,15,-6,51,57,30,58.8,0,166,50.8,0,0.0,327,69.7,33,2021,10,21,327,-11,21,10.0,27
5431,David Starr,27,18,38,27,0,10,10,0,0.0,0,0,0.0,0,0.0,323,49.3,33,2021,38,23,323,15,19,34.0,13
5432,"Martin Truex, Jr.",7,1,17,10,-7,65,72,59,90.8,0,316,98.8,1,0.3,320,78.4,33,2021,8,25,320,-17,17,0.25,30
5433,Timmy Hill,29,19,39,29,-4,4,8,0,0.0,0,0,0.0,0,0.0,317,44.2,33,2021,39,27,317,12,15,27.0,20
5434,Anthony Alfredo,24,21,34,25,-7,13,20,0,0.0,0,0,0.0,0,0.0,299,52.7,33,2021,28,29,299,-1,13,12.0,25
5435,Quin Houff,31,19,35,31,-17,2,19,0,0.0,0,0,0.0,0,0.0,59,33.5,33,2021,30,31,59,-1,10,9.0,28
5436,Alex Bowman,33,13,33,32,6,13,7,0,0.0,0,1,2.8,0,0.0,36,44.0,33,2021,14,33,36,-19,8,-11.0,35
5437,Ryan Newman,35,16,31,34,5,15,10,0,0.0,0,0,0.0,0,0.0,31,37.3,33,2021,31,35,31,-4,6,2.0,29
5438,Justin Haley,37,23,35,36,9,10,1,0,0.0,0,0,0.0,0,0.0,30,29.0,33,2021,32,37,30,-5,4,-1.0,32
5439,Joey Gase,39,37,39,39,0,1,1,0,0.0,0,0,0.0,0,0.0,29,23.3,33,2021,37,39,29,-2,2,0.0,31
5440,William Byron,2,1,14,2,4,51,47,43,84.3,57,334,100.0,55,16.5,334,125.1,33,2021,12,2,334,10,42,91.4,2
5441,Brad Keselowski,8,2,28,8,12,76,64,62,81.6,11,279,83.5,0,0.0,334,101.0,33,2021,7,4,334,3,40,47.95,5
5442,Ryan Blaney,4,2,15,5,13,76,63,75,98.7,22,334,100.0,0,0.0,334,112.7,33,2021,4,6,334,-2,38,45.9,6
5443,Kyle Busch,3,1,33,8,9,83,74,71,85.5,11,309,92.5,20,6.0,334,103.0,33,2021,3,8,334,-5,36,40.95,10
5444,Daniel Suarez,12,7,26,15,0,89,89,54,60.7,0,199,59.6,0,0.0,334,76.5,33,2021,19,10,334,9,34,43.0,8
5445,Erik Jones,20,10,25,15,-1,86,87,39,45.3,5,166,49.7,0,0.0,334,80.5,33,2021,21,12,334,9,31,42.25,9
5446,Austin Dillon,18,7,22,17,-14,55,69,16,29.1,6,74,22.2,0,0.0,334,75.2,33,2021,15,14,334,1,29,32.7,15
5447,Kurt Busch,6,3,21,13,10,70,60,45,64.3,5,188,56.6,0,0.0,332,81.5,33,2021,17,16,332,1,27,30.25,17
5448,Aric Almirola,21,7,30,21,13,36,23,9,25.0,0,11,3.3,0,0.0,331,64.8,33,2021,22,18,331,4,25,29.0,19
5449,Corey LaJoie,23,17,33,23,5,28,23,0,0.0,0,0,0.0,0,0.0,329,61.2,33,2021,29,20,329,9,23,32.0,16
5450,B.J. McLeod,26,4,35,25,-9,16,25,0,0.0,0,4,1.2,0,0.0,324,56.5,33,2021,35,22,324,13,20,33.0,14
5451,Garrett Smithley,25,24,39,27,0,10,10,0,0.0,0,0,0.0,0,0.0,321,43.0,33,2021,36,24,321,12,18,30.0,18
5452,Josh Bilicki,28,15,34,29,0,7,7,0,0.0,0,1,0.3,0,0.0,319,42.5,33,2021,33,26,319,7,16,23.0,24
5453,Ross Chastain,30,18,34,29,6,19,13,0,0.0,0,0,0.0,0,0.0,311,46.8,33,2021,25,28,311,-3,14,11.0,26
5454,Joey Logano,15,2,21,12,-14,49,63,42,85.7,2,280,94.0,0,0.0,298,86.5,33,2021,5,30,298,-25,12,-12.1,36
5455,Bubba Wallace,32,12,33,30,-3,10,13,10,100.0,0,28,73.7,0,0.0,38,47.2,33,2021,18,32,38,-14,9,-5.0,33
5456,"Ricky Stenhouse, Jr.",34,17,29,33,2,12,10,0,0.0,0,0,0.0,0,0.0,31,37.2,33,2021,27,34,31,-7,7,0.0,31
5457,Ryan Preece,36,23,33,35,-7,7,14,0,0.0,0,0,0.0,0,0.0,30,29.8,33,2021,23,36,30,-13,5,-8.0,34
5458,Cody Ware,38,9,35,37,-1,5,6,0,0.0,0,1,3.3,0,0.0,30,26.2,33,2021,34,38,30,-4,3,-1.0,32
5459,Kyle Larson,4,1,6,2,1,33,32,31,93.9,36,267,100.0,130,48.7,267,141.4,34,2021,1,1,267,0,45,93.7,1
5460,Kevin Harvick,7,1,32,5,15,79,64,69,87.3,7,263,98.5,0,0.0,267,113.2,34,2021,11,3,267,8,41,52.15,5
5461,Denny Hamlin,10,3,14,7,5,70,65,63,90.0,4,267,100.0,0,0.0,267,104.8,34,2021,6,5,267,1,39,41.8,11
5462,"Martin Truex, Jr.",6,4,36,14,-14,93,107,48,51.6,14,175,65.5,0,0.0,267,101.9,34,2021,7,7,267,0,37,43.3,8
5463,Joey Logano,1,1,28,8,-6,61,67,51,83.6,4,266,99.6,22,8.2,267,99.3,34,2021,8,9,267,-1,35,41.3,12
5464,Alex Bowman,8,5,29,10,13,78,65,54,69.2,2,253,94.8,0,0.0,267,92.7,34,2021,25,11,267,14,32,46.9,6
5465,Ross Chastain,12,4,24,12,21,83,62,60,72.3,0,252,94.4,0,0.0,267,84.5,34,2021,24,13,267,11,30,41.0,13
5466,Daniel Suarez,20,9,32,21,-8,76,84,25,32.9,0,59,22.1,0,0.0,267,69.7,34,2021,16,15,267,1,28,29.0,18
5467,Brad Keselowski,22,1,39,22,-12,61,73,11,18.0,12,36,13.5,2,0.8,266,68.7,34,2021,3,17,266,-14,26,17.9,22
5468,Chase Briscoe,28,3,37,22,15,78,63,12,15.4,0,52,19.5,0,0.0,266,66.7,34,2021,19,19,266,0,24,24.0,19
5469,Ryan Preece,32,21,39,27,-1,57,58,0,0.0,4,0,0.0,0,0.0,265,53.1,34,2021,32,21,265,11,21,33.8,16
5470,Matt DiBenedetto,27,1,34,21,-12,74,86,5,6.8,2,33,12.5,4,1.5,265,67.1,34,2021,15,23,265,-8,19,12.9,26
5471,Corey LaJoie,29,21,33,28,-10,47,57,0,0.0,0,0,0.0,0,0.0,263,46.0,34,2021,23,25,263,-2,17,15.0,25
5472,Ryan Newman,26,15,33,24,4,76,72,1,1.3,4,3,1.1,0,0.0,263,55.8,34,2021,31,27,263,4,15,20.8,21
5473,Erik Jones,24,11,31,23,-9,70,79,8,11.4,1,10,3.8,0,0.0,260,58.2,34,2021,17,29,260,-12,13,1.45,33
5474,Cody Ware,33,2,36,32,3,19,16,0,0.0,0,2,0.8,0,0.0,258,38.7,34,2021,36,31,258,5,10,15.0,25
5475,Josh Bilicki,37,7,38,34,-4,24,28,0,0.0,0,1,0.4,0,0.0,256,35.3,34,2021,30,33,256,-3,8,5.0,31
5476,Quin Houff,39,12,40,36,2,22,20,0,0.0,0,1,0.4,0,0.0,255,32.0,34,2021,35,35,255,0,6,6.0,30
5477,Ryan Blaney,15,2,27,14,-19,58,77,42,72.4,2,175,78.1,0,0.0,224,75.2,34,2021,2,37,224,-35,4,-30.1,38
5478,Justin Haley,31,24,39,32,-12,31,43,0,0.0,0,0,0.0,0,0.0,165,36.7,34,2021,33,39,165,-6,2,-4.0,35
5479,Chase Elliott,3,1,27,3,5,62,57,57,91.9,37,266,99.6,42,15.7,267,124.0,34,2021,5,2,267,3,42,72.15,3
5480,Kurt Busch,5,1,30,6,10,73,63,59,80.8,16,258,96.6,4,1.5,267,112.0,34,2021,13,4,267,9,40,57.2,4
5481,William Byron,2,1,14,3,22,76,54,67,88.2,47,267,100.0,57,21.3,267,124.2,34,2021,9,6,267,3,38,76.4,2
5482,Christopher Bell,14,5,38,15,-2,93,95,57,61.3,17,183,68.5,0,0.0,267,93.0,34,2021,10,8,267,2,36,45.65,7
5483,Austin Dillon,13,7,39,15,5,101,96,59,58.4,1,195,73.0,0,0.0,267,81.7,34,2021,14,10,267,4,34,38.45,15
5484,Chris Buescher,19,12,35,17,0,73,73,18,24.7,1,91,34.1,0,0.0,267,74.7,34,2021,21,12,267,9,31,40.45,14
5485,Bubba Wallace,11,6,38,15,29,90,61,30,33.3,1,186,69.7,0,0.0,267,80.4,34,2021,27,14,267,13,29,42.45,10
5486,Michael McDowell,18,14,38,22,-1,65,66,3,4.6,1,1,0.4,0,0.0,266,59.1,34,2021,18,16,266,2,27,29.45,17
5487,Cole Custer,17,6,24,16,5,71,66,29,40.8,0,107,40.2,0,0.0,266,73.8,34,2021,22,18,266,4,25,29.0,18
5488,Parker Kligerman,21,3,40,20,3,60,57,8,13.3,0,10,3.8,0,0.0,266,62.0,34,2021,40,20,266,20,23,43.0,9
5489,Tyler Reddick,9,1,35,13,-4,91,95,47,51.6,8,197,74.3,6,2.3,265,82.1,34,2021,12,22,265,-10,20,15.1,24
5490,"Ricky Stenhouse, Jr.",23,18,32,25,7,57,50,0,0.0,1,0,0.0,0,0.0,265,52.6,34,2021,28,24,265,4,18,22.45,20
5491,Aric Almirola,25,2,36,24,-17,70,87,7,10.0,1,15,5.7,0,0.0,263,52.1,34,2021,20,26,263,-6,16,10.45,28
5492,Kyle Busch,30,4,39,22,1,79,78,32,40.5,2,103,39.5,0,0.0,261,64.5,34,2021,4,28,261,-24,14,-9.1,37
5493,B.J. McLeod,36,26,40,35,-10,14,24,0,0.0,0,0,0.0,0,0.0,259,32.5,34,2021,26,30,259,-4,12,8.0,29
5494,Joey Gase,38,6,39,35,-1,24,25,0,0.0,0,1,0.4,0,0.0,256,31.0,34,2021,39,32,256,7,9,16.0,23
5495,David Starr,34,4,39,36,2,31,29,0,0.0,0,1,0.4,0,0.0,255,32.2,34,2021,38,34,255,4,7,11.0,27
5496,Ryan Ellis,35,15,39,37,-6,20,26,0,0.0,0,1,0.4,0,0.0,254,29.8,34,2021,34,36,254,-2,5,3.0,32
5497,Anthony Alfredo,16,14,37,28,-1,56,57,4,7.1,0,7,4.1,0,0.0,171,41.2,34,2021,29,38,171,-9,3,-6.0,36
5498,Chad Finchum,40,8,40,40,-6,5,11,0,0.0,0,1,2.1,0,0.0,47,24.2,34,2021,37,40,47,-3,1,-2.0,34
5499,Alex Bowman,2,1,17,5,19,40,21,40,100.0,87,500,99.8,9,1.8,501,124.5,35,2021,13,1,501,12,45,98.4,2
5500,Brad Keselowski,9,2,14,7,8,50,42,49,98.0,8,501,100.0,0,0.0,501,108.5,35,2021,6,3,501,3,41,47.6,9
5501,William Byron,3,2,14,5,10,42,32,42,100.0,21,501,100.0,0,0.0,501,113.1,35,2021,11,5,501,6,39,54.45,5
5502,Kurt Busch,10,6,26,13,4,70,66,55,78.6,0,424,84.6,0,0.0,501,87.3,35,2021,10,7,501,3,37,40.0,11
5503,Chris Buescher,14,8,20,14,-10,57,67,54,94.7,0,360,71.9,0,0.0,501,78.7,35,2021,15,9,501,6,35,41.0,10
5504,Ryan Blaney,13,5,22,14,-6,54,60,36,66.7,0,316,63.1,0,0.0,501,80.0,35,2021,8,11,501,-3,32,29.0,18
5505,Austin Dillon,21,1,25,15,4,71,67,42,59.2,5,252,50.3,5,1.0,501,84.8,35,2021,14,13,501,1,30,34.5,14
5506,Matt DiBenedetto,24,13,31,24,0,50,50,10,20.0,0,16,3.2,0,0.0,501,61.3,35,2021,21,15,501,6,28,34.0,15
5507,Christopher Bell,6,3,22,9,5,75,70,56,74.7,4,459,91.6,0,0.0,501,90.3,35,2021,12,17,501,-5,26,22.8,21
5508,"Ricky Stenhouse, Jr.",12,10,26,16,28,94,66,41,43.6,1,269,53.7,0,0.0,501,70.9,35,2021,25,19,501,6,24,30.45,17
5509,Corey LaJoie,23,18,32,25,6,31,25,0,0.0,0,0,0.0,0,0.0,501,50.8,35,2021,29,21,501,8,21,29.0,18
5510,Cole Custer,22,3,30,21,-16,53,69,1,1.9,0,13,2.6,0,0.0,501,56.0,35,2021,24,23,501,1,19,20.0,22
5511,Bubba Wallace,16,10,25,16,-9,60,69,45,75.0,10,278,55.5,0,0.0,501,68.9,35,2021,17,25,501,-8,17,13.5,24
5512,Ross Chastain,25,10,33,24,-2,48,50,8,16.7,19,45,9.0,0,0.0,498,59.7,35,2021,16,27,498,-11,15,12.55,26
5513,B.J. McLeod,30,28,33,30,-5,17,22,0,0.0,0,0,0.0,0,0.0,496,39.2,35,2021,30,29,496,1,13,14.0,23
5514,Justin Haley,29,28,35,31,-2,26,28,0,0.0,0,0,0.0,0,0.0,492,36.2,35,2021,35,31,492,4,10,14.0,23
5515,Garrett Smithley,34,32,38,34,11,22,11,0,0.0,0,0,0.0,0,0.0,490,30.2,35,2021,37,33,490,4,8,12.0,27
5516,Josh Bilicki,33,32,37,34,0,19,19,0,0.0,0,0,0.0,0,0.0,483,30.2,35,2021,33,35,483,-2,6,4.0,31
5517,Timmy Hill,36,22,38,33,-4,7,11,0,0.0,0,0,0.0,0,0.0,206,32.0,35,2021,38,37,206,1,4,5.0,30
5518,Kyle Busch,8,2,21,8,10,50,40,40,80.0,2,435,86.8,0,0.0,501,105.1,35,2021,7,2,501,5,42,47.9,8
5519,"Martin Truex, Jr.",4,1,13,4,-5,27,32,27,100.0,24,501,100.0,9,1.8,501,117.7,35,2021,4,4,501,0,40,53.05,6
5520,Aric Almirola,7,3,26,10,25,83,58,69,83.1,14,455,90.8,0,0.0,501,94.5,35,2021,23,6,501,17,38,61.3,3
5521,Erik Jones,17,8,28,18,-5,67,72,22,32.8,0,104,20.8,0,0.0,501,74.7,35,2021,28,8,501,20,36,56.0,4
5522,Joey Logano,18,1,21,10,-23,51,74,38,74.5,1,386,77.0,9,1.8,501,88.6,35,2021,5,10,501,-5,34,31.7,16
5523,Kevin Harvick,15,6,21,13,-23,68,91,56,82.4,1,385,76.8,0,0.0,501,80.0,35,2021,9,12,501,-3,31,28.45,19
5524,Kyle Larson,11,1,22,9,16,61,45,37,60.7,34,401,80.0,77,15.4,501,98.2,35,2021,1,14,501,-13,29,50.55,7
5525,Chase Elliott,1,1,22,3,11,34,23,18,52.9,97,465,92.8,289,57.7,501,129.6,35,2021,2,16,501,-14,27,128.9,1
5526,Tyler Reddick,20,2,23,18,-17,76,93,10,13.2,0,32,6.4,0,0.0,501,65.5,35,2021,18,18,501,0,25,25.0,20
5527,Anthony Alfredo,26,18,32,25,-9,29,38,0,0.0,0,0,0.0,0,0.0,501,53.2,35,2021,32,20,501,12,23,35.0,13
5528,Chase Briscoe,19,2,23,19,-19,81,100,14,17.3,0,36,7.2,0,0.0,501,59.8,35,2021,22,22,501,0,20,20.0,22
5529,Denny Hamlin,5,1,34,10,42,72,30,35,48.6,36,380,75.8,103,20.6,501,92.0,35,2021,3,24,501,-21,18,38.95,12
5530,Michael McDowell,27,19,33,27,-9,25,34,0,0.0,0,0,0.0,0,0.0,499,47.0,35,2021,19,26,499,-7,16,9.0,28
5531,Daniel Suarez,28,16,32,28,-6,35,41,0,0.0,0,0,0.0,0,0.0,498,46.3,35,2021,20,28,498,-8,14,6.0,29
5532,Cody Ware,32,30,37,32,0,12,12,0,0.0,0,0,0.0,0,0.0,495,34.8,35,2021,31,30,495,1,12,13.0,25
5533,Ryan Newman,31,26,33,31,2,30,28,0,0.0,19,0,0.0,0,0.0,491,46.0,35,2021,27,32,491,-5,9,12.55,26
5534,Quin Houff,35,33,37,35,-7,12,19,0,0.0,0,0,0.0,0,0.0,483,27.5,35,2021,36,34,483,2,7,9.0,28
5535,Ryan Preece,37,12,37,33,-15,20,35,0,0.0,10,1,0.2,0,0.0,414,48.0,35,2021,26,36,414,-10,5,-0.5,32
5536,Joey Gase,38,31,38,38,-5,3,8,0,0.0,0,0,0.0,0,0.0,10,23.2,35,2021,34,38,10,-4,3,-1.0,33
5537,Kyle Larson,1,1,34,3,10,32,22,20,62.5,28,304,97.4,107,34.3,312,132.0,36,2021,1,1,312,0,45,84.35,2
5538,Denny Hamlin,12,1,20,5,16,45,29,43,95.6,37,311,99.7,0,0.0,312,116.4,36,2021,6,3,312,3,41,60.65,4
5539,Chase Elliott,9,1,17,2,13,31,18,29,93.5,55,311,99.7,94,30.1,312,129.2,36,2021,2,5,312,-3,39,84.25,3
5540,Kyle Busch,16,5,24,11,8,75,67,57,76.0,2,289,92.6,0,0.0,312,99.5,36,2021,13,7,312,6,37,43.9,8
5541,Christopher Bell,4,1,21,13,12,98,86,69,70.4,0,225,72.1,0,0.0,312,85.2,36,2021,8,9,312,-1,35,34.0,12
5542,Joey Logano,14,3,22,11,0,78,78,62,79.5,1,268,85.9,0,0.0,312,92.6,36,2021,10,11,312,-1,32,31.45,13
5543,Cole Custer,19,7,24,16,0,110,110,47,42.7,2,152,48.7,0,0.0,312,79.6,36,2021,7,13,312,-6,30,24.9,17
5544,Austin Dillon,21,4,27,20,-11,78,89,26,33.3,0,83,26.6,0,0.0,312,71.3,36,2021,23,15,312,8,28,36.0,10
5545,William Byron,15,3,24,11,14,88,74,50,56.8,3,245,78.5,0,0.0,312,88.0,36,2021,3,17,312,-14,26,13.35,26
5546,Tyler Reddick,5,1,34,16,-14,79,93,36,45.6,1,167,53.5,4,1.3,312,71.4,36,2021,20,19,312,1,24,26.45,15
5547,Daniel Suarez,8,4,30,21,-16,64,80,2,3.1,0,16,5.1,0,0.0,312,60.8,36,2021,17,21,312,-4,21,17.0,23
5548,Ryan Newman,20,15,32,21,-16,85,101,1,1.2,0,3,1.0,0,0.0,312,60.0,36,2021,19,23,312,-4,19,15.0,25
5549,Chris Buescher,26,7,35,25,-14,32,46,6,18.8,0,11,3.5,0,0.0,311,53.0,36,2021,26,25,311,1,17,18.0,22
5550,B.J. McLeod,28,26,35,29,-8,10,18,0,0.0,0,0,0.0,0,0.0,309,45.7,36,2021,32,27,309,5,15,20.0,20
5551,Joey Gase,32,24,38,32,-13,15,28,0,0.0,0,0,0.0,0,0.0,303,38.7,36,2021,34,29,303,5,13,18.0,22
5552,Garrett Smithley,34,12,38,34,2,7,5,0,0.0,0,1,0.3,0,0.0,301,32.5,36,2021,38,31,301,7,10,17.0,23
5553,David Starr,31,13,38,32,9,23,14,0,0.0,0,1,0.4,0,0.0,273,38.2,36,2021,36,33,273,3,8,11.0,27
5554,Chase Briscoe,30,6,30,25,1,44,43,18,40.9,1,86,56.2,0,0.0,153,54.3,36,2021,22,35,153,-13,6,-6.55,32
5555,Quin Houff,37,9,36,36,-4,7,11,0,0.0,0,2,1.6,0,0.0,122,30.3,36,2021,35,37,122,-2,4,2.0,30
5556,Bubba Wallace,39,20,39,39,-6,11,17,0,0.0,0,0,0.0,0,0.0,5,26.3,36,2021,25,39,5,-14,2,-12.0,34
5557,"Martin Truex, Jr.",10,1,21,4,8,40,32,35,87.5,55,307,98.4,72,23.1,312,127.5,36,2021,12,2,312,10,42,94.75,1
5558,Ryan Blaney,2,1,18,5,1,43,42,40,93.0,13,309,99.0,33,10.6,312,109.7,36,2021,4,4,312,0,40,54.1,6
5559,Aric Almirola,18,5,27,11,25,68,43,40,58.8,14,258,82.7,0,0.0,312,96.8,36,2021,18,6,312,12,38,56.3,5
5560,Kevin Harvick,11,1,18,5,17,56,39,54,96.4,29,311,99.7,1,0.3,312,108.9,36,2021,9,8,312,1,36,50.3,7
5561,Brad Keselowski,3,2,24,12,-7,76,83,57,75.0,5,223,71.5,0,0.0,312,87.8,36,2021,11,10,312,1,34,37.25,9
5562,Matt DiBenedetto,13,6,26,12,27,95,68,73,76.8,2,282,90.4,0,0.0,312,88.1,36,2021,15,12,312,3,31,34.9,11
